raw_image,processed_image,aid_mask,hpm_mask,gs_mask,id,label,label1,label2,label3,imgsize,fold
/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/raw_images/ch00_p1-pl2-sample31-sperm11.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/processed_images/ch00_p1-pl2-sample31-sperm11.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/aid_masks/ch00_p1-pl2-sample31-sperm11_mask.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/hpm_masks/ch00_p1-pl2-sample31-sperm11_mask.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/gs_masks/ch00_p1-pl2-sample31-sperm11_mask.png,p1-pl2-sample31/Sperm_11,4,4,4,1,"(35, 35)",F2
/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/raw_images/ch00_p1-pl2-sample21-sperm3.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/processed_images/ch00_p1-pl2-sample21-sperm3.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/aid_masks/ch00_p1-pl2-sample21-sperm3_mask.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/hpm_masks/ch00_p1-pl2-sample21-sperm3_mask.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/gs_masks/ch00_p1-pl2-sample21-sperm3_mask.png,p1-pl2-sample21/Sperm_03,1,1,1,1,"(35, 35)",F3
/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/raw_images/ch00_p3-pl1-sample12-sperm2.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/processed_images/ch00_p3-pl1-sample12-sperm2.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/aid_masks/ch00_p3-pl1-sample12-sperm2_mask.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/hpm_masks/ch00_p3-pl1-sample12-sperm2_mask.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/gs_masks/ch00_p3-pl1-sample12-sperm2_mask.png,p3-pl1-sample12/Sperm_02,4,4,0,4,"(35, 35)",F4
/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/raw_images/ch00_p3-pl1-sample30-sperm2.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/processed_images/ch00_p3-pl1-sample30-sperm2.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/aid_masks/ch00_p3-pl1-sample30-sperm2_mask.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/hpm_masks/ch00_p3-pl1-sample30-sperm2_mask.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/gs_masks/ch00_p3-pl1-sample30-sperm2_mask.png,p3-pl1-sample30/Sperm_02,1,1,1,1,"(35, 35)",F5
/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/raw_images/ch00_p4-pl2-sample2-sperm10.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/processed_images/ch00_p4-pl2-sample2-sperm10.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/aid_masks/ch00_p4-pl2-sample2-sperm10_mask.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/hpm_masks/ch00_p4-pl2-sample2-sperm10_mask.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/gs_masks/ch00_p4-pl2-sample2-sperm10_mask.png,p4-pl2-sample02/Sperm_10,4,0,4,4,"(35, 35)",F1
/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/raw_images/ch00_p1-pl2-sample16-sperm5.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/processed_images/ch00_p1-pl2-sample16-sperm5.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/aid_masks/ch00_p1-pl2-sample16-sperm5_mask.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/hpm_masks/ch00_p1-pl2-sample16-sperm5_mask.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/gs_masks/ch00_p1-pl2-sample16-sperm5_mask.png,p1-pl2-sample16/Sperm_05,4,4,4,4,"(35, 35)",F2
/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/raw_images/ch00_p1-pl2-sample24-sperm12.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/processed_images/ch00_p1-pl2-sample24-sperm12.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/aid_masks/ch00_p1-pl2-sample24-sperm12_mask.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/hpm_masks/ch00_p1-pl2-sample24-sperm12_mask.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/gs_masks/ch00_p1-pl2-sample24-sperm12_mask.png,p1-pl2-sample24/Sperm_12,4,4,2,4,"(34, 34)",F3
/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/raw_images/ch00_p4-pl1-sample5-sperm7.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/processed_images/ch00_p4-pl1-sample5-sperm7.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/aid_masks/ch00_p4-pl1-sample5-sperm7_mask.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/hpm_masks/ch00_p4-pl1-sample5-sperm7_mask.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/gs_masks/ch00_p4-pl1-sample5-sperm7_mask.png,p4-pl1-sample05/Sperm_07,4,4,2,4,"(35, 35)",F4
/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/raw_images/ch00_p1-pl2-sample17-sperm6.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/processed_images/ch00_p1-pl2-sample17-sperm6.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/aid_masks/ch00_p1-pl2-sample17-sperm6_mask.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/hpm_masks/ch00_p1-pl2-sample17-sperm6_mask.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/gs_masks/ch00_p1-pl2-sample17-sperm6_mask.png,p1-pl2-sample17/Sperm_06,3,3,3,4,"(32, 32)",F5
/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/raw_images/ch00_p4-pl1-sample18-sperm5.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/processed_images/ch00_p4-pl1-sample18-sperm5.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/aid_masks/ch00_p4-pl1-sample18-sperm5_mask.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/hpm_masks/ch00_p4-pl1-sample18-sperm5_mask.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/gs_masks/ch00_p4-pl1-sample18-sperm5_mask.png,p4-pl1-sample18/Sperm_05,4,4,4,4,"(35, 35)",F1
/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/raw_images/ch00_p4-pl1-sample1-sperm6.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/processed_images/ch00_p4-pl1-sample1-sperm6.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/aid_masks/ch00_p4-pl1-sample1-sperm6_mask.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/hpm_masks/ch00_p4-pl1-sample1-sperm6_mask.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/gs_masks/ch00_p4-pl1-sample1-sperm6_mask.png,p4-pl1-sample01/Sperm_06,4,4,4,4,"(35, 35)",F2
/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/raw_images/ch00_p1-pl2-sample1-sperm1.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/processed_images/ch00_p1-pl2-sample1-sperm1.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/aid_masks/ch00_p1-pl2-sample1-sperm1_mask.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/hpm_masks/ch00_p1-pl2-sample1-sperm1_mask.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/gs_masks/ch00_p1-pl2-sample1-sperm1_mask.png,p1-pl2-sample01/Sperm_01,4,4,4,4,"(35, 35)",F3
/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/raw_images/ch00_p1-pl2-sample26-sperm1.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/processed_images/ch00_p1-pl2-sample26-sperm1.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/aid_masks/ch00_p1-pl2-sample26-sperm1_mask.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/hpm_masks/ch00_p1-pl2-sample26-sperm1_mask.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/gs_masks/ch00_p1-pl2-sample26-sperm1_mask.png,p1-pl2-sample26/Sperm_01,4,3,4,4,"(34, 34)",F4
/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/raw_images/ch00_p5-pl1-sample10-sperm18.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/processed_images/ch00_p5-pl1-sample10-sperm18.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/aid_masks/ch00_p5-pl1-sample10-sperm18_mask.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/hpm_masks/ch00_p5-pl1-sample10-sperm18_mask.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/gs_masks/ch00_p5-pl1-sample10-sperm18_mask.png,p5-pl1-sample10/Sperm_18,4,4,4,4,"(33, 33)",F5
/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/raw_images/ch00_p4-pl1-sample17-sperm10.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/processed_images/ch00_p4-pl1-sample17-sperm10.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/aid_masks/ch00_p4-pl1-sample17-sperm10_mask.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/hpm_masks/ch00_p4-pl1-sample17-sperm10_mask.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/gs_masks/ch00_p4-pl1-sample17-sperm10_mask.png,p4-pl1-sample17/Sperm_10,4,4,4,4,"(34, 34)",F1
/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/raw_images/ch00_p4-pl1-sample2-sperm9.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/processed_images/ch00_p4-pl1-sample2-sperm9.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/aid_masks/ch00_p4-pl1-sample2-sperm9_mask.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/hpm_masks/ch00_p4-pl1-sample2-sperm9_mask.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/gs_masks/ch00_p4-pl1-sample2-sperm9_mask.png,p4-pl1-sample02/Sperm_09,4,1,4,4,"(35, 35)",F2
/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/raw_images/ch00_p4-pl1-sample20-sperm8.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/processed_images/ch00_p4-pl1-sample20-sperm8.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/aid_masks/ch00_p4-pl1-sample20-sperm8_mask.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/hpm_masks/ch00_p4-pl1-sample20-sperm8_mask.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/gs_masks/ch00_p4-pl1-sample20-sperm8_mask.png,p4-pl1-sample20/Sperm_08,3,3,3,4,"(34, 34)",F3
/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/raw_images/ch00_p1-pl2-sample10-sperm16.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/processed_images/ch00_p1-pl2-sample10-sperm16.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/aid_masks/ch00_p1-pl2-sample10-sperm16_mask.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/hpm_masks/ch00_p1-pl2-sample10-sperm16_mask.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/gs_masks/ch00_p1-pl2-sample10-sperm16_mask.png,p1-pl2-sample10/Sperm_16,4,4,4,4,"(35, 35)",F4
/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/raw_images/ch00_p5-pl1-sample7-sperm10.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/processed_images/ch00_p5-pl1-sample7-sperm10.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/aid_masks/ch00_p5-pl1-sample7-sperm10_mask.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/hpm_masks/ch00_p5-pl1-sample7-sperm10_mask.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/gs_masks/ch00_p5-pl1-sample7-sperm10_mask.png,p5-pl1-sample07/Sperm_10,1,1,1,4,"(35, 35)",F5
/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/raw_images/ch00_p3-pl1-sample22-sperm8.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/processed_images/ch00_p3-pl1-sample22-sperm8.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/aid_masks/ch00_p3-pl1-sample22-sperm8_mask.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/hpm_masks/ch00_p3-pl1-sample22-sperm8_mask.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/gs_masks/ch00_p3-pl1-sample22-sperm8_mask.png,p3-pl1-sample22/Sperm_08,4,0,4,4,"(34, 34)",F1
/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/raw_images/ch00_p1-pl2-sample21-sperm5.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/processed_images/ch00_p1-pl2-sample21-sperm5.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/aid_masks/ch00_p1-pl2-sample21-sperm5_mask.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/hpm_masks/ch00_p1-pl2-sample21-sperm5_mask.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/gs_masks/ch00_p1-pl2-sample21-sperm5_mask.png,p1-pl2-sample21/Sperm_05,3,3,3,0,"(35, 35)",F2
/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/raw_images/ch00_p1-pl2-sample11-sperm10.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/processed_images/ch00_p1-pl2-sample11-sperm10.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/aid_masks/ch00_p1-pl2-sample11-sperm10_mask.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/hpm_masks/ch00_p1-pl2-sample11-sperm10_mask.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/gs_masks/ch00_p1-pl2-sample11-sperm10_mask.png,p1-pl2-sample11/Sperm_10,1,1,0,1,"(35, 35)",F3
/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/raw_images/ch00_p1-pl2-sample19-sperm4.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/processed_images/ch00_p1-pl2-sample19-sperm4.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/aid_masks/ch00_p1-pl2-sample19-sperm4_mask.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/hpm_masks/ch00_p1-pl2-sample19-sperm4_mask.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/gs_masks/ch00_p1-pl2-sample19-sperm4_mask.png,p1-pl2-sample19/Sperm_04,1,1,1,1,"(33, 33)",F4
/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/raw_images/ch00_p1-pl3-sample15-sperm11.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/processed_images/ch00_p1-pl3-sample15-sperm11.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/aid_masks/ch00_p1-pl3-sample15-sperm11_mask.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/hpm_masks/ch00_p1-pl3-sample15-sperm11_mask.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/gs_masks/ch00_p1-pl3-sample15-sperm11_mask.png,p1-pl3-sample15/Sperm_11,3,3,3,3,"(33, 33)",F5
/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/raw_images/ch00_p1-pl3-sample8-sperm6.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/processed_images/ch00_p1-pl3-sample8-sperm6.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/aid_masks/ch00_p1-pl3-sample8-sperm6_mask.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/hpm_masks/ch00_p1-pl3-sample8-sperm6_mask.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/gs_masks/ch00_p1-pl3-sample8-sperm6_mask.png,p1-pl3-sample08/Sperm_06,4,4,4,0,"(35, 35)",F1
/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/raw_images/ch00_p1-pl3-sample19-sperm1.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/processed_images/ch00_p1-pl3-sample19-sperm1.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/aid_masks/ch00_p1-pl3-sample19-sperm1_mask.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/hpm_masks/ch00_p1-pl3-sample19-sperm1_mask.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/gs_masks/ch00_p1-pl3-sample19-sperm1_mask.png,p1-pl3-sample19/Sperm_01,4,4,4,4,"(35, 35)",F2
/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/raw_images/ch00_p4-pl1-sample4-sperm6.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/processed_images/ch00_p4-pl1-sample4-sperm6.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/aid_masks/ch00_p4-pl1-sample4-sperm6_mask.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/hpm_masks/ch00_p4-pl1-sample4-sperm6_mask.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/gs_masks/ch00_p4-pl1-sample4-sperm6_mask.png,p4-pl1-sample04/Sperm_06,2,2,2,4,"(35, 35)",F3
/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/raw_images/ch00_p4-pl2-sample4-sperm4.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/processed_images/ch00_p4-pl2-sample4-sperm4.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/aid_masks/ch00_p4-pl2-sample4-sperm4_mask.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/hpm_masks/ch00_p4-pl2-sample4-sperm4_mask.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/gs_masks/ch00_p4-pl2-sample4-sperm4_mask.png,p4-pl2-sample04/Sperm_04,4,1,4,4,"(33, 33)",F4
/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/raw_images/ch00_p4-pl1-sample3-sperm4.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/processed_images/ch00_p4-pl1-sample3-sperm4.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/aid_masks/ch00_p4-pl1-sample3-sperm4_mask.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/hpm_masks/ch00_p4-pl1-sample3-sperm4_mask.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/gs_masks/ch00_p4-pl1-sample3-sperm4_mask.png,p4-pl1-sample03/Sperm_04,1,1,1,1,"(35, 35)",F5
/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/raw_images/ch00_p3-pl1-sample27-sperm5.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/processed_images/ch00_p3-pl1-sample27-sperm5.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/aid_masks/ch00_p3-pl1-sample27-sperm5_mask.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/hpm_masks/ch00_p3-pl1-sample27-sperm5_mask.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/gs_masks/ch00_p3-pl1-sample27-sperm5_mask.png,p3-pl1-sample27/Sperm_05,1,1,1,4,"(34, 34)",F1
/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/raw_images/ch00_p1-pl2-sample18-sperm1.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/processed_images/ch00_p1-pl2-sample18-sperm1.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/aid_masks/ch00_p1-pl2-sample18-sperm1_mask.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/hpm_masks/ch00_p1-pl2-sample18-sperm1_mask.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/gs_masks/ch00_p1-pl2-sample18-sperm1_mask.png,p1-pl2-sample18/Sperm_01,1,1,1,1,"(35, 35)",F2
/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/raw_images/ch00_p4-pl1-sample7-sperm19.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/processed_images/ch00_p4-pl1-sample7-sperm19.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/aid_masks/ch00_p4-pl1-sample7-sperm19_mask.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/hpm_masks/ch00_p4-pl1-sample7-sperm19_mask.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/gs_masks/ch00_p4-pl1-sample7-sperm19_mask.png,p4-pl1-sample07/Sperm_19,2,2,2,4,"(35, 35)",F3
/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/raw_images/ch00_p1-pl3-sample12-sperm11.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/processed_images/ch00_p1-pl3-sample12-sperm11.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/aid_masks/ch00_p1-pl3-sample12-sperm11_mask.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/hpm_masks/ch00_p1-pl3-sample12-sperm11_mask.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/gs_masks/ch00_p1-pl3-sample12-sperm11_mask.png,p1-pl3-sample12/Sperm_11,2,2,2,4,"(35, 35)",F4
/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/raw_images/ch00_p4-pl1-sample6-sperm10.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/processed_images/ch00_p4-pl1-sample6-sperm10.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/aid_masks/ch00_p4-pl1-sample6-sperm10_mask.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/hpm_masks/ch00_p4-pl1-sample6-sperm10_mask.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/gs_masks/ch00_p4-pl1-sample6-sperm10_mask.png,p4-pl1-sample06/Sperm_10,0,0,0,0,"(35, 35)",F5
/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/raw_images/ch00_p4-pl1-sample1-sperm8.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/processed_images/ch00_p4-pl1-sample1-sperm8.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/aid_masks/ch00_p4-pl1-sample1-sperm8_mask.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/hpm_masks/ch00_p4-pl1-sample1-sperm8_mask.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/gs_masks/ch00_p4-pl1-sample1-sperm8_mask.png,p4-pl1-sample01/Sperm_08,4,4,4,0,"(35, 35)",F1
/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/raw_images/ch00_p3-pl1-sample13-sperm3.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/processed_images/ch00_p3-pl1-sample13-sperm3.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/aid_masks/ch00_p3-pl1-sample13-sperm3_mask.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/hpm_masks/ch00_p3-pl1-sample13-sperm3_mask.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/gs_masks/ch00_p3-pl1-sample13-sperm3_mask.png,p3-pl1-sample13/Sperm_03,0,4,0,0,"(35, 35)",F2
